id,text,quote,picture,hashtag,date.time,dow,tod,sentimentanger,sentimentanticipation,sentimentdisgust,sentimentfear,sentimentjoy,sentimentnegative,sentimentpositive,sentimentsadness,sentimentsurprise,sentimenttrust,nb_pred
848216035153121285,"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....",FALSE,FALSE,FALSE,2017-04-01T21:50:36Z,Sat,11,No,No,No,No,No,No,Yes,No,No,Yes,trump
848204870876356608,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems.",FALSE,FALSE,FALSE,2017-04-01T21:06:14Z,Sat,11,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,trump
848203201094483972,"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to..",FALSE,FALSE,FALSE,2017-04-01T20:59:36Z,Sat,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,trump
848158641056362496,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!",FALSE,FALSE,FALSE,2017-04-01T18:02:32Z,Sat,8,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,trump
848153860602507264,When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?,FALSE,FALSE,FALSE,2017-04-01T17:43:32Z,Sat,7,No,Yes,No,Yes,No,Yes,No,No,Yes,No,trump
847895524632129536,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ➡️… ,FALSE,TRUE,FALSE,2017-04-01T00:37:00Z,Fri,14,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,not trump
847867380562894848,#ConfirmGorsuch #SCOTUS ,FALSE,TRUE,TRUE,2017-03-31T22:45:10Z,Fri,12,No,No,No,No,No,No,No,No,No,No,not trump
847863243200753666,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA���� ",FALSE,TRUE,TRUE,2017-03-31T22:28:44Z,Fri,12,No,No,No,No,Yes,No,Yes,No,Yes,Yes,not trump
847819720418111488,"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… ",FALSE,TRUE,FALSE,2017-03-31T19:35:47Z,Fri,9,No,No,No,No,No,No,Yes,No,No,Yes,not trump
847766558520856578,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media  Dems, of historic proportion!",FALSE,FALSE,FALSE,2017-03-31T16:04:32Z,Fri,6,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,trump
847625389908217856,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain����… ,FALSE,TRUE,TRUE,2017-03-31T06:43:35Z,Fri,20,No,No,No,No,No,No,Yes,No,No,No,not trump
847573358912974849,...and job losses. American companies must be prepared to look at other alternatives.,FALSE,FALSE,FALSE,2017-03-31T03:16:50Z,Thurs,17,No,Yes,No,No,No,No,Yes,No,No,Yes,not trump
847573220417044480,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...,FALSE,FALSE,FALSE,2017-03-31T03:16:17Z,Thurs,17,No,No,No,Yes,No,No,No,No,No,Yes,not trump
847559519085379584,"Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?
#RepealANDReplace #Obamacare",FALSE,FALSE,TRUE,2017-03-31T02:21:50Z,Thurs,16,No,No,No,No,No,No,No,No,No,No,not trump
847559239149158401,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts  reform.",FALSE,FALSE,FALSE,2017-03-31T02:20:44Z,Thurs,16,No,Yes,No,No,No,Yes,Yes,Yes,No,No,trump
847558426557337600,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. ,FALSE,TRUE,TRUE,2017-03-31T02:17:30Z,Thurs,16,No,No,No,No,Yes,No,Yes,No,No,Yes,not trump
847455180912181249,The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? ,FALSE,TRUE,FALSE,2017-03-30T19:27:14Z,Thurs,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,trump
847435163143454723,"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team,  fast. We must fight them,  Dems, in 2018!",FALSE,FALSE,FALSE,2017-03-30T18:07:42Z,Thurs,8,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,trump
847270189171228672,"Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran… ",FALSE,TRUE,TRUE,2017-03-30T07:12:09Z,Thurs,21,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,not trump
847201455165624320,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session➡️… ,FALSE,TRUE,FALSE,2017-03-30T02:39:01Z,Wed,16,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,not trump
847061031293779969,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!,FALSE,TRUE,FALSE,2017-03-29T17:21:02Z,Wed,7,No,No,No,No,No,No,No,No,No,No,not trump
847056211006631936,"Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!",FALSE,FALSE,FALSE,2017-03-29T17:01:52Z,Wed,7,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,trump
846854703183020032,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?,FALSE,FALSE,FALSE,2017-03-29T03:41:09Z,Tues,17,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,trump
841392683625172992,Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… ,FALSE,TRUE,FALSE,2017-03-14T01:57:02Z,Mon,15,No,Yes,No,No,Yes,No,Yes,No,No,Yes,not trump
841338126316511233,Healthcare listening session w/ @VP  @SecPriceMD. Watch:  #ReadTheBill:… ,FALSE,TRUE,TRUE,2017-03-13T22:20:15Z,Mon,12,No,Yes,No,Yes,No,No,No,No,No,No,not trump
841275470796738560,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.",FALSE,FALSE,FALSE,2017-03-13T18:11:17Z,Mon,8,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,trump
841270741060464648,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",FALSE,FALSE,FALSE,2017-03-13T17:52:29Z,Mon,7,No,No,No,No,No,No,Yes,No,No,No,trump
840572799202783233,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,FALSE,FALSE,FALSE,2017-03-11T19:39:07Z,Sat,9,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,trump
840225958854561792,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA����
➡️ ",FALSE,TRUE,TRUE,2017-03-10T20:40:53Z,Fri,10,No,No,No,No,No,No,No,No,No,No,not trump
839976956703748096,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… ,FALSE,TRUE,FALSE,2017-03-10T04:11:27Z,Thurs,18,No,No,No,No,No,No,No,No,No,No,not trump
839968149890076672,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️ ,FALSE,TRUE,FALSE,2017-03-10T03:36:27Z,Thurs,17,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,not trump
839883804315684864,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",FALSE,FALSE,FALSE,2017-03-09T22:01:17Z,Thurs,12,No,Yes,No,No,Yes,No,Yes,No,No,No,trump
839625347524096000,"Great news. We are only just beginning. Together, we are going to #MAGA!  ",FALSE,TRUE,TRUE,2017-03-09T04:54:16Z,Wed,18,No,No,No,No,No,No,No,No,No,No,not trump
839624377826230272,Met with @RepCummings today at the @WhiteHouse. Great discussion!,FALSE,FALSE,FALSE,2017-03-09T04:50:25Z,Wed,18,No,No,No,No,No,No,Yes,No,No,No,not trump
839448469374894080,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,FALSE,TRUE,FALSE,2017-03-08T17:11:25Z,Wed,7,No,No,No,No,No,No,Yes,No,No,No,not trump
839433951957696513,"On International Women's Day, join me in honoring the critical role of women here in America  around the world.",FALSE,FALSE,FALSE,2017-03-08T16:13:44Z,Wed,6,No,No,No,No,No,No,Yes,No,No,No,trump
839433678275153921,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,FALSE,FALSE,FALSE,2017-03-08T16:12:39Z,Wed,6,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,trump
