id,text,quote,picture,hashtag,date.time,dow,tod,sentimentanger,sentimentanticipation,sentimentdisgust,sentimentfear,sentimentjoy,sentimentnegative,sentimentpositive,sentimentsadness,sentimentsurprise,sentimenttrust,trump
712997502769872897,,TRUE,FALSE,FALSE,2016-03-24T18:40:26Z,Thurs,8,0,0,0,0,0,0,0,0,0,0,trump
712972000927551488,"We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate, and the time is now!",FALSE,FALSE,FALSE,2016-03-24T16:59:06Z,Thurs,6,0,1,0,0,1,0,1,0,0,1,trump
712969068396093440,N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!,FALSE,FALSE,FALSE,2016-03-24T16:47:26Z,Thurs,6,1,0,1,1,0,1,1,1,0,0,trump
712850174838771712,,TRUE,FALSE,FALSE,2016-03-24T08:55:00Z,Thurs,22,0,0,0,0,0,0,0,0,0,0,trump
712845229674668032,,TRUE,FALSE,FALSE,2016-03-24T08:35:21Z,Thurs,22,0,0,0,0,0,0,0,0,0,0,trump
712837228272164864,,TRUE,FALSE,FALSE,2016-03-24T08:03:33Z,Thurs,22,0,0,0,0,0,0,0,0,0,0,trump
712829601081384962,,TRUE,FALSE,FALSE,2016-03-24T07:33:15Z,Thurs,21,0,0,0,0,0,0,0,0,0,0,trump
712782227747311616,MAKE AMERICA GREAT AGAIN!,FALSE,FALSE,FALSE,2016-03-24T04:25:00Z,Wed,18,0,0,0,0,0,0,0,0,0,0,trump
712756995330281473,I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!,FALSE,FALSE,FALSE,2016-03-24T02:44:44Z,Wed,16,0,0,0,0,0,0,0,0,0,0,trump
712748982531977216,"While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!",FALSE,FALSE,FALSE,2016-03-24T02:12:54Z,Wed,16,1,0,1,0,0,1,0,1,0,0,trump
712731263929618433,"I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150,000,000 and got nothing. I spent a fraction of that and am first!",FALSE,FALSE,FALSE,2016-03-24T01:02:29Z,Wed,15,0,0,0,0,0,1,0,0,0,0,trump
712709458187694080,"Thank you, Arizona! #Trump2016
#MakeAmericaGreatAgain #TrumpTrain
 ",FALSE,TRUE,TRUE,2016-03-23T23:35:50Z,Wed,13,0,0,0,0,0,0,0,0,0,0,not trump
712645789953167360,Lyin' Ted Cruz denied that he had anything to do with the G.Q. model photo post of Melania. That's why we call him Lyin' Ted!,FALSE,FALSE,FALSE,2016-03-23T19:22:51Z,Wed,9,0,0,0,0,0,1,1,1,0,0,trump
712490195778727936,"Hopefully the Republican Party can come together and have a big WIN in November, paving the way for many great Supreme Court Justices!",FALSE,FALSE,FALSE,2016-03-23T09:04:34Z,Wed,23,1,1,0,1,0,0,1,0,0,0,trump
712484978735448065,"Much bigger win than anticipated in Arizona. Thank you, I will never forget!",FALSE,FALSE,FALSE,2016-03-23T08:43:50Z,Wed,22,0,0,0,0,0,1,0,0,0,0,trump
712481536470360064,"Thank you, Arizona! #Trump2016
#WesternTuesday #TrumpTrain ",FALSE,TRUE,TRUE,2016-03-23T08:30:10Z,Wed,22,0,0,0,0,0,0,0,0,0,0,not trump
712473816614772736,"Incompetent Hillary, despite the horrible attack in Brussels today, wants borders to be weak and open-and let the Muslims flow in.  No way!",FALSE,FALSE,FALSE,2016-03-23T07:59:29Z,Wed,21,1,0,1,1,0,1,1,1,0,0,trump
712457104515317764,"Lyin' Ted Cruz just used a picture of Melania from a G.Q. shoot in his ad. Be careful, Lyin' Ted, or I will spill the beans on your wife!",FALSE,FALSE,FALSE,2016-03-23T06:53:05Z,Wed,20,1,0,0,1,0,1,1,0,0,0,trump
712408960918265857,"Pres. Obama should leave the baseball game in Cuba immediately  get home to Washington- where a #POTUS, under a serious emergency belongs!",FALSE,FALSE,TRUE,2016-03-23T03:41:46Z,Tues,17,0,1,0,1,0,1,1,1,1,0,not trump
712357600621432832,"Obama, and all others, have been so weak, and so politically correct, that terror groups are forming and getting stronger! Shame.",FALSE,FALSE,FALSE,2016-03-23T00:17:41Z,Tues,14,0,1,1,1,0,1,0,1,0,0,trump
712357352972939265,"#UtahCaucus message from @IvankaTrump! #UTCaucus
#MakeAmericaGreatAgain #Trump2016
",FALSE,TRUE,TRUE,2016-03-23T00:16:42Z,Tues,14,0,0,0,0,0,0,0,0,0,0,not trump
712354185988202496,"#ArizonaPrimary message from @IvankaTrump! #AZPrimary #MakeAmericaGreatAgain #Trump2016
",FALSE,TRUE,TRUE,2016-03-23T00:04:07Z,Tues,14,0,0,0,0,0,0,0,0,0,0,not trump
712351366925180929,"#VoteTrump video: 
#AZPrimary #ArizonaPrimary #UtahCaucus #UTCaucus #AmericanSamoa ",FALSE,TRUE,TRUE,2016-03-22T23:52:55Z,Tues,13,0,0,0,0,0,0,0,0,0,0,not trump
712343435387260928,"My heart  prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it.",FALSE,FALSE,TRUE,2016-03-22T23:21:24Z,Tues,13,1,0,1,1,0,1,0,1,0,0,not trump
712291375958659072,MAKE AMERICA GREAT AGAIN!,FALSE,FALSE,FALSE,2016-03-22T19:54:32Z,Tues,9,0,0,0,0,0,0,0,0,0,0,trump
712291134991691777,"President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!",FALSE,FALSE,FALSE,2016-03-22T19:53:34Z,Tues,9,1,0,1,0,0,1,1,1,0,1,trump
712248639947730944,"Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!",FALSE,FALSE,FALSE,2016-03-22T17:04:43Z,Tues,7,0,0,0,1,1,0,1,0,0,1,not trump
712235345287516160,,TRUE,FALSE,FALSE,2016-03-22T16:11:53Z,Tues,6,0,0,0,0,0,0,0,0,0,0,trump
711742734508421120,,TRUE,FALSE,FALSE,2016-03-21T07:34:26Z,Mon,21,0,0,0,0,0,0,0,0,0,0,trump
711653804983361536,"Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect",FALSE,FALSE,FALSE,2016-03-21T01:41:03Z,Sun,15,0,1,0,0,1,0,1,0,1,1,trump
711639836810203142,Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!,FALSE,FALSE,FALSE,2016-03-21T00:45:33Z,Sun,14,0,0,0,0,1,1,1,0,0,0,trump
711638301111939072,,TRUE,FALSE,FALSE,2016-03-21T00:39:27Z,Sun,14,0,0,0,0,0,0,0,0,0,0,trump
711631122036293632,"So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!",FALSE,FALSE,FALSE,2016-03-21T00:10:55Z,Sun,14,1,0,1,1,0,1,1,1,0,1,trump
711626493626093573,"The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!",FALSE,FALSE,FALSE,2016-03-20T23:52:32Z,Sun,13,0,0,0,0,0,0,1,0,0,0,trump
711586556688146434,"Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!",FALSE,FALSE,FALSE,2016-03-20T21:13:50Z,Sun,11,1,0,1,1,0,1,0,1,1,0,trump
711521532149895168,Will be interviewed on @ThisWeekABC this morning. Enjoy!,FALSE,FALSE,FALSE,2016-03-20T16:55:27Z,Sun,6,0,1,0,0,1,0,1,0,0,1,trump
711520501856866304,,TRUE,FALSE,FALSE,2016-03-20T16:51:21Z,Sun,6,0,0,0,0,0,0,0,0,0,0,trump
711418254556852224,The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.,FALSE,FALSE,FALSE,2016-03-20T10:05:04Z,Sun,0,0,0,0,0,0,0,1,0,0,0,trump
711414965224259586,,TRUE,FALSE,FALSE,2016-03-20T09:51:59Z,Sun,23,0,0,0,0,0,0,0,0,0,0,trump
711388380668493824,"THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary 
#MakeAmericaGreatAgain #Trump2016 ",FALSE,TRUE,TRUE,2016-03-20T08:06:21Z,Sun,22,0,0,0,0,0,0,0,0,0,0,not trump
710868991309443072,Lyin' Ted Cruz lost all five races on Tuesday-and he was just given the jinx - a Lindsey Graham endorsement. Also backed Jeb. Lindsey got 0!,FALSE,FALSE,FALSE,2016-03-18T21:42:29Z,Fri,11,0,0,0,0,0,1,0,1,0,0,trump
710857360399400960,"Join us in Salt Lake City, Utah- tonight!
#MakeAmericaGreatAgain #Trump2016
",FALSE,TRUE,TRUE,2016-03-18T20:56:16Z,Fri,10,0,0,0,0,0,0,1,0,0,0,not trump
710626092114120708,Hillary Clinton has been involved in corruption for most of her professional life!,FALSE,FALSE,FALSE,2016-03-18T05:37:17Z,Fri,19,0,0,1,0,0,1,1,0,0,1,trump
710563892687196160,MAKE AMERICA GREAT AGAIN!,FALSE,FALSE,FALSE,2016-03-18T01:30:08Z,Thurs,15,0,0,0,0,0,0,0,0,0,0,trump
710456179173040128,"Please explain to the dummies at the @WSJ  Editorial Board that I love to debate and have won, according to Drudge etc., all 11 of them!",FALSE,FALSE,FALSE,2016-03-17T18:22:07Z,Thurs,8,0,1,0,0,1,0,1,0,0,1,trump
710453513155960834,".@WSJ is bad at math. The good news is, nobody cares what they say in their editorials anymore, especially me!",FALSE,FALSE,FALSE,2016-03-17T18:11:31Z,Thurs,8,1,1,1,1,1,1,1,1,1,1,trump
710452858043416577,".@WSJ Editorial says ""Clinton primary vote total is 8,646,551.Trump's is 7,533,692""-a knock. But she had only 3 opponents-I had 16.Apologize",FALSE,FALSE,FALSE,2016-03-17T18:08:55Z,Thurs,8,1,1,0,0,1,1,1,1,1,1,trump
710442630207901696,The reason lyin' Ted Cruz has lost so much of the evangelical vote is that they are very smart and just don't tolerate liars-a big problem!,FALSE,FALSE,FALSE,2016-03-17T17:28:17Z,Thurs,7,1,1,0,1,1,1,1,1,1,1,trump
710440524524691456,Crazy @megynkelly is now complaining that  @oreillyfactor did not defend her against me - yet her bad show is a total hit piece on me.Tough!,FALSE,FALSE,FALSE,2016-03-17T17:19:55Z,Thurs,7,1,0,1,1,0,1,1,1,0,1,trump
710415602851172352,Great news that @FoxNews has cancelled the additional debate. How many times can the same people ask the same question? I beat Cruz debating,FALSE,FALSE,FALSE,2016-03-17T15:40:53Z,Thurs,5,0,0,0,0,0,0,1,0,0,0,trump
710409594204524544,Crazy @megynkelly supposedly had lyin' Ted Cruz on her show last night. Ted is desperate and his lying is getting worse. Ted can't win!,FALSE,FALSE,FALSE,2016-03-17T15:17:00Z,Thurs,5,1,0,1,1,0,1,0,1,0,1,trump
710407581899079680,"Stuart Stevens, the failed campaign manager of Mitt Romney's historic loss, is now telling the Republican Party what to do with Trump. Sad!",FALSE,FALSE,FALSE,2016-03-17T15:09:00Z,Thurs,5,1,0,0,1,0,1,0,1,1,0,trump
710214487643693058,"Thank you, Missouri! #Trump2016 ",FALSE,TRUE,TRUE,2016-03-17T02:21:43Z,Wed,16,0,0,0,0,0,0,0,0,0,0,not trump
710177855796350977,"Wow, just won Missouri!",FALSE,FALSE,FALSE,2016-03-16T23:56:09Z,Wed,13,0,0,0,0,0,0,0,0,0,0,trump
710160479889575938,"I am making a big speech the night of the @FoxNews debate, but I wish everyone well. Yesterday was a big day for me with 5 wins!",FALSE,FALSE,FALSE,2016-03-16T22:47:07Z,Wed,12,0,0,0,0,0,0,1,0,0,0,trump
710152303966351361,"Thank you to the Governor of Florida, Rick Scott, for your endorsement. I greatly appreciate your support!",FALSE,FALSE,FALSE,2016-03-16T22:14:37Z,Wed,12,0,0,0,0,0,0,0,0,0,1,not trump
710097701698936835,.@RepTomMarino  Great job on television this morning. Glad to have you on my side!,FALSE,FALSE,FALSE,2016-03-16T18:37:39Z,Wed,8,0,1,0,0,1,0,1,0,0,0,trump
710096863383277568,,TRUE,FALSE,FALSE,2016-03-16T18:34:19Z,Wed,8,0,0,0,0,0,0,0,0,0,0,trump
710074677775966208,.@pastormarkburns You were great last night and we all very much appreciate it! Thank you!,FALSE,FALSE,FALSE,2016-03-16T17:06:10Z,Wed,7,0,0,0,0,0,0,0,0,0,0,trump
710073634837176320,I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!,FALSE,FALSE,FALSE,2016-03-16T17:02:01Z,Wed,7,0,1,0,0,1,0,1,0,0,1,trump
710066971367190528,Will be interviewed on @Morning_Joe at 7:40. ENJOY!,FALSE,FALSE,FALSE,2016-03-16T16:35:33Z,Wed,6,0,1,0,0,1,0,1,0,0,1,trump
710050536259764226,Will be interviewed on @NewDay on @CNN at 7:15 A.M.,FALSE,FALSE,FALSE,2016-03-16T15:30:14Z,Wed,5,0,0,0,0,0,0,0,0,0,0,trump
710050169505640448,Will be interviewed on @GMA at 7:00 A.M. Big wins last night!,FALSE,FALSE,FALSE,2016-03-16T15:28:47Z,Wed,5,0,0,0,0,0,0,0,0,0,0,trump
709980217872351232,,TRUE,FALSE,FALSE,2016-03-16T10:50:49Z,Wed,0,0,0,0,0,0,0,0,0,0,0,trump
709976236441935872,,TRUE,FALSE,FALSE,2016-03-16T10:35:00Z,Wed,0,0,0,0,0,0,0,0,0,0,0,trump
709941293477195776,"Thank you Marco, I agree! ",FALSE,TRUE,FALSE,2016-03-16T08:16:09Z,Wed,22,0,0,0,0,0,0,1,0,0,0,not trump
709930663953231873,"I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!",FALSE,FALSE,FALSE,2016-03-16T07:33:54Z,Wed,21,0,1,0,0,1,1,1,0,1,1,not trump
709919330574725124,"Thank you Illinois! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 ",FALSE,TRUE,TRUE,2016-03-16T06:48:52Z,Wed,20,0,0,0,0,0,0,0,0,0,0,not trump
709915576173469700,"Thank you, North Carolina! #Trump2016 #SuperTuesday  
#MakeAmericaGreatAgain ",FALSE,TRUE,TRUE,2016-03-16T06:33:57Z,Wed,20,0,0,0,0,0,0,0,0,0,0,not trump
709894230710337536,Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.,FALSE,FALSE,FALSE,2016-03-16T05:09:08Z,Wed,19,1,1,0,1,1,1,1,1,1,1,trump
709893334588919808,"Thank you, Florida! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 ",FALSE,TRUE,TRUE,2016-03-16T05:05:34Z,Wed,19,0,0,0,0,0,0,0,0,0,0,not trump
709893235884335106,"Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016 
#MakeAmericaGreatAgain ",FALSE,TRUE,TRUE,2016-03-16T05:05:11Z,Wed,19,0,0,0,0,0,0,0,0,0,0,not trump
709893207845376004,"Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big  over!",FALSE,FALSE,FALSE,2016-03-16T05:05:04Z,Wed,19,1,1,0,1,0,1,0,1,0,0,trump
709890544860852224,,TRUE,FALSE,FALSE,2016-03-16T04:54:29Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709886835628105728,,TRUE,FALSE,FALSE,2016-03-16T04:39:45Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709886343309107200,,TRUE,FALSE,FALSE,2016-03-16T04:37:47Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709885620034867200,,TRUE,FALSE,FALSE,2016-03-16T04:34:55Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709885396285579264,,TRUE,FALSE,FALSE,2016-03-16T04:34:02Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709883604093018113,,TRUE,FALSE,FALSE,2016-03-16T04:26:54Z,Tues,18,0,0,0,0,0,0,0,0,0,0,trump
709878592189153280,"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",FALSE,FALSE,FALSE,2016-03-16T04:06:59Z,Tues,18,1,1,1,0,1,1,1,1,0,1,trump
709819253977915392,A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.,FALSE,FALSE,FALSE,2016-03-16T00:11:12Z,Tues,14,0,1,0,0,1,0,1,0,1,1,trump
709775232152817664,"I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again.",FALSE,FALSE,FALSE,2016-03-15T21:16:16Z,Tues,11,0,1,0,0,1,0,1,1,0,1,trump
709772129651265540,"In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!",FALSE,FALSE,FALSE,2016-03-15T21:03:57Z,Tues,11,0,1,1,0,1,1,1,0,1,1,trump
709756933666967555,"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",FALSE,FALSE,FALSE,2016-03-15T20:03:34Z,Tues,10,1,0,1,1,0,1,0,1,0,0,trump
709754445907759105,"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down.",FALSE,FALSE,FALSE,2016-03-15T19:53:41Z,Tues,9,0,0,1,0,0,1,1,0,0,1,trump
709736764613771264,"#VoteTrump #SuperTuesday
✅Florida
✅Illinois
✅Missouri
✅North Carolina
✅Ohio 
#TrumpTrain 
 ",FALSE,TRUE,TRUE,2016-03-15T18:43:25Z,Tues,8,0,0,0,0,0,0,0,0,0,0,not trump
709735250927226880,"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",FALSE,FALSE,FALSE,2016-03-15T18:37:24Z,Tues,8,0,0,0,0,0,1,0,1,0,0,trump
708619775153475584,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!",FALSE,FALSE,FALSE,2016-03-12T16:44:54Z,Sat,6,0,0,0,0,0,0,1,0,0,0,trump
708472737992409090,I just got off the phone with the great people of Guam! Thank you for your support! #VoteTrump today! #Trump2016,FALSE,FALSE,TRUE,2016-03-12T07:00:38Z,Sat,21,0,0,0,0,0,0,0,0,0,0,not trump
708428041232490496,Great news! Thank you Governor Ralph DLG Torres! #Trump2016  ,FALSE,TRUE,TRUE,2016-03-12T04:03:01Z,Fri,18,0,0,0,0,0,0,0,0,0,1,not trump
708422379366686721,It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman  conservative. ,FALSE,TRUE,FALSE,2016-03-12T03:40:31Z,Fri,17,0,1,0,0,1,0,1,0,1,0,not trump
708403542009253889,"Thank you St. Louis, Missouri! 
#MakeAmericaGreatAgain #Trump2016
 ",FALSE,TRUE,TRUE,2016-03-12T02:25:40Z,Fri,16,0,0,0,0,0,0,0,0,0,0,not trump
708390521023008769,"Rumor has it that @politico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's @NYDailyNews",FALSE,TRUE,FALSE,2016-03-12T01:33:56Z,Fri,15,1,1,0,0,1,1,1,1,1,1,trump
708351381678088192,,FALSE,TRUE,FALSE,2016-03-11T22:58:24Z,Fri,12,0,0,0,0,0,0,0,0,0,0,not trump
708332792028008448,"Dr. Ben Carson- I concur. 

""I believe in God who can change people- he can make any of us better.""
@RealBenCarson",FALSE,FALSE,FALSE,2016-03-11T21:44:32Z,Fri,11,0,1,0,1,1,0,1,0,0,1,not trump
708183163969740800,Thank you! #GOPDebate ,FALSE,TRUE,TRUE,2016-03-11T11:49:58Z,Fri,1,0,0,0,0,0,0,0,0,0,0,not trump
708171902091563009,,TRUE,FALSE,FALSE,2016-03-11T11:05:13Z,Fri,1,0,0,0,0,0,0,0,0,0,0,trump
708169684617535489,"Thank you America! #Trump2016
#MakeAmericaGreatAgain ",FALSE,TRUE,TRUE,2016-03-11T10:56:24Z,Fri,0,0,0,0,0,0,0,0,0,0,0,not trump
708158581363888128,Thank you Mark. #GOPDebate  ,FALSE,TRUE,TRUE,2016-03-11T10:12:17Z,Fri,0,0,0,0,0,0,0,0,0,0,0,not trump
708158520831553536,,TRUE,FALSE,FALSE,2016-03-11T10:12:02Z,Fri,0,0,0,0,0,0,0,0,0,0,0,trump
708045086135881728,"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting.",FALSE,FALSE,FALSE,2016-03-11T02:41:18Z,Thurs,16,1,0,1,1,0,1,0,0,0,0,trump
707702633260261377,"Another Dishonest Politician 
#LightweightSenatorMarcoRubio ",FALSE,TRUE,TRUE,2016-03-10T04:00:30Z,Wed,18,1,0,1,0,0,1,0,1,0,0,not trump
707697346646245376,"Keep lightweight Marco and his friends out of the White House. 
#MakeAmericaGreatAgain #Trump2016 ",FALSE,TRUE,TRUE,2016-03-10T03:39:30Z,Wed,17,0,1,0,0,1,0,1,0,0,1,not trump
707683931609550848,"Phony Club For Growth tried to shake me down for one million dollars,  is now putting out nasty negative ads on me. They are total losers!",FALSE,FALSE,FALSE,2016-03-10T02:46:12Z,Wed,16,1,0,1,1,0,1,1,1,0,0,not trump
707470040954761216,Thank you Hawaii! #Trump2016,FALSE,FALSE,TRUE,2016-03-09T12:36:16Z,Wed,2,0,0,0,0,0,0,0,0,0,0,not trump
707415229794275330,This was a great evening- I would like to thank everyone for their wonderful support.,FALSE,FALSE,FALSE,2016-03-09T08:58:28Z,Wed,22,0,0,0,0,1,0,1,0,1,1,not trump
707386022569623552,Thank you Michigan! #Trump2016,FALSE,FALSE,TRUE,2016-03-09T07:02:25Z,Wed,21,0,0,0,0,0,0,0,0,0,0,not trump
707377544224509952,Thank you Mississippi! #Trump2016,FALSE,FALSE,TRUE,2016-03-09T06:28:43Z,Wed,20,0,0,0,0,0,0,0,0,0,0,not trump
707374051581362176,Thank you! #Trump2016 ,FALSE,TRUE,TRUE,2016-03-09T06:14:50Z,Wed,20,0,0,0,0,0,0,0,0,0,0,not trump
707373529818386434,"Thank you America! #Trump2016
",FALSE,TRUE,TRUE,2016-03-09T06:12:46Z,Wed,20,0,0,0,0,0,0,0,0,0,0,not trump
707354724182441984,"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!",FALSE,FALSE,FALSE,2016-03-09T04:58:02Z,Tues,18,1,1,0,0,1,1,1,0,1,1,trump
707353658883706880,"I hear @NBCNews / @WSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll",FALSE,FALSE,FALSE,2016-03-09T04:53:48Z,Tues,18,1,0,1,0,0,1,0,0,0,1,trump
707309366064578564,"The negative television commercials about me, paid for by the politicians bosses, are a total #Mediafraud. When you watch, remember!",FALSE,FALSE,TRUE,2016-03-09T01:57:48Z,Tues,15,0,1,0,1,0,1,0,1,0,0,trump
707262742688882688,"Hawaii:

Idaho:

Mississippi:

Michigan:
",FALSE,TRUE,FALSE,2016-03-08T22:52:32Z,Tues,12,0,0,0,0,0,0,0,0,0,0,not trump
707261100061020162,"#VoteTrumpID! #Trump2016
",FALSE,TRUE,TRUE,2016-03-08T22:46:01Z,Tues,12,0,0,0,0,0,0,0,0,0,0,not trump
707260748020449280,"#VoteTrumpHI! #Trump2016
",FALSE,TRUE,TRUE,2016-03-08T22:44:37Z,Tues,12,0,0,0,0,0,0,0,0,0,0,not trump
707259809888915457,"#VoteTrumpMI! #Trump2016
",FALSE,TRUE,TRUE,2016-03-08T22:40:53Z,Tues,12,0,0,0,0,0,0,0,0,0,0,not trump
707259515222278146,"#VoteTrumpMS! #Trump2016
",FALSE,TRUE,TRUE,2016-03-08T22:39:43Z,Tues,12,0,0,0,0,0,0,0,0,0,0,not trump
707258582501302272,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!",FALSE,FALSE,FALSE,2016-03-08T22:36:00Z,Tues,12,0,0,0,0,0,1,1,0,1,1,trump
707239753352093696,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!",FALSE,FALSE,FALSE,2016-03-08T21:21:11Z,Tues,11,0,0,0,0,1,0,1,0,0,0,trump
707237490780934144,"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!",FALSE,FALSE,FALSE,2016-03-08T21:12:12Z,Tues,11,1,1,0,0,1,1,1,1,1,1,trump
707226089496690688,,TRUE,FALSE,FALSE,2016-03-08T20:26:54Z,Tues,10,0,0,0,0,0,0,0,0,0,0,trump
707225317648240640,MAKE AMERICA GREAT AGAIN!,FALSE,FALSE,FALSE,2016-03-08T20:23:49Z,Tues,10,0,0,0,0,0,0,0,0,0,0,trump
707225181513719808,Thank you @EricTrump! ,FALSE,TRUE,FALSE,2016-03-08T20:23:17Z,Tues,10,0,0,0,0,0,0,0,0,0,0,not trump
707208682669543425,"Michigan, Mississippi, Idaho  Hawaii: Get out to VOTE and join the movement today! Video:  ",FALSE,TRUE,FALSE,2016-03-08T19:17:43Z,Tues,9,1,1,0,0,1,1,1,1,1,1,not trump
707037002911375360,The Club for Growth is a very dishonest group. They represent conservative values terribly  are bad for America. ,FALSE,TRUE,FALSE,2016-03-08T07:55:32Z,Tues,21,1,0,1,1,0,1,1,1,0,0,not trump
707036759570382849,"People forget, it was Club for Growth that asked me for $1 million. I said no  they went negative. Extortion! ",FALSE,TRUE,FALSE,2016-03-08T07:54:34Z,Tues,21,0,0,0,0,0,1,1,1,0,0,not trump
707034934804873216,"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against It
",FALSE,TRUE,FALSE,2016-03-08T07:47:19Z,Tues,21,0,0,0,0,0,0,0,0,0,0,not trump
707029354921009152,"I employ many people in Hawaii at my great hotel in Honolulu. I’ll be there very soon. Vote for me, Hawaii!",FALSE,FALSE,FALSE,2016-03-08T07:25:08Z,Tues,21,1,1,0,0,1,1,1,1,1,1,not trump
707020422672474112,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000! 
Thank you!",FALSE,FALSE,FALSE,2016-03-08T06:49:39Z,Tues,20,0,0,0,0,0,0,0,0,0,0,not trump
707004752756936704,I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!,FALSE,FALSE,FALSE,2016-03-08T05:47:23Z,Tues,19,0,1,0,0,1,0,1,0,0,1,not trump
706989946268213248,"New ad concerning lightweight Senator Marco Rubio: 
",FALSE,TRUE,FALSE,2016-03-08T04:48:33Z,Mon,18,0,0,0,0,0,0,0,0,0,0,not trump
706974796509286400,"Thank you Idaho! I love your potatoes- 
nobody grows them better. As 
President, I will protect your market. ",FALSE,TRUE,FALSE,2016-03-08T03:48:21Z,Mon,17,0,0,0,0,1,0,1,0,0,1,not trump
706971409818492929,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. ",FALSE,TRUE,FALSE,2016-03-08T03:34:53Z,Mon,17,1,0,0,1,1,1,1,0,1,1,not trump
705624889282068480,"MY POSITION ON VISAS
#MakeAmericaGreatAgain #Trump2016
 ",FALSE,TRUE,TRUE,2016-03-04T10:24:18Z,Fri,0,0,0,0,0,0,0,0,0,0,0,not trump
705611414128500736,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate  ",FALSE,TRUE,TRUE,2016-03-04T09:30:45Z,Fri,23,1,1,0,1,0,1,1,1,1,0,not trump
705565746676551680,"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used.",FALSE,FALSE,FALSE,2016-03-04T06:29:17Z,Fri,20,0,0,0,0,1,0,1,0,0,1,not trump
705563410528915457,"Senator Sessions will serve as the 
Chairman of my National Security 
Advisory Committee.  ",FALSE,TRUE,FALSE,2016-03-04T06:20:00Z,Fri,20,0,0,0,0,0,1,1,0,0,1,not trump
